Avaspec driver test, v1.0
May 27,2005
Spectrometer found.
 - # channels: 1
 - # pixels:   2034
 - # extra_pix:14
 - Channel 0
   - Start: 0
   - Stop:  2034
   - Range: 0-2034
   - Calibration: 335.85, 0.138515, -6.14672e-06, -7.41674e-10, 0, 1.2, -90, 
Take a spectrum!
Done.
Dark pixels: 5583
370, 401, 393, 435, 372, 422, 419, 392, 390, 391, 396, 373, 425, 404, 
499.972, 8, 12
500.091, 13, 7
500.211, 7, 14
500.33, -12, -10
500.449, 4, -18
500.568, 18, -43
500.688, 35, -11
500.807, 27, -3
500.926, 29, -4
501.045, 25, -3
501.165, -5, 5
501.284, 0, -1
501.403, 32, -7
501.522, 43, 21
501.641, 79, -21
501.76, 47, -2
501.879, 123, 36
501.998, 494, 7
502.117, 5593, -439
502.237, 15985, -3
502.356, 15985, -3
502.475, 4409, -257
502.594, 64, -1
502.712, 68, -10
502.831, 98, -38
502.95, 96, -30
503.069, 30, 19
503.188, 69, -16
503.307, 52, -14
503.426, 25, 11
503.545, 63, -34
503.664, 63, -24
503.782, 29, 1
503.901, 12, -3
504.02, 61, -12
504.139, 45, -4
504.257, 17, 5
504.376, 64, -9
504.495, 33, -35
504.613, 35, -2
504.732, 58, -7
504.851, 49, 18
504.969, 47, -2
505.088, 65, 21
505.207, 122, 2
505.325, 750, -136
505.444, 2473, -271
505.562, 2379, -235
505.681, 435, -27
505.799, 54, 1
505.918, 33, 14
506.036, 34, -10
506.155, 9, -8
506.273, 37, 20
506.391, -11, 23
506.51, 29, -4
506.628, 2, -15
506.746, -5, -18
506.865, 34, 0
506.983, 33, -14
507.101, -4, -38
507.22, -12, -22
507.338, 44, -23
507.456, 26, -2
507.574, 2, -3
507.693, 12, -8
507.811, 23, 1
507.929, 10, -20
508.047, -7, -14
508.165, 8, -23
508.283, -4, -9
508.401, 30, -47
508.52, 16, 5
508.638, 0, 12
508.756, 1, 5
508.874, -25, 7
508.992, 15, -8
509.11, 5, -4
509.228, 5, 22
509.345, 32, -40
509.463, -10, 4
509.581, -17, 16
509.699, -7, -18
509.817, 9, 19
509.935, 47, -36
510.053, 11, -29
510.171, 8, -6
510.288, -14, -7
510.406, -3, 16
510.524, 9, -4
510.642, 21, -9
510.759, 5, -15
510.877, -18, 7
510.995, 17, -11
511.112, 38, -1
511.23, 53, -32
511.348, 36, 3
511.465, -5, 19
511.583, -32, 3
511.701, 33, -28
511.818, 54, 11
511.936, -13, 20
512.053, -6, -34
512.171, 36, 10
512.288, 4, -12
512.406, 36, 50
512.523, -17, -13
512.641, 16, -24
512.758, 6, 20
512.875, -6, 9
512.993, -15, 5
513.11, -12, -18
513.227, -3, -7
513.345, 11, -29
513.462, -3, -5
513.579, 14, -8
513.697, 24, -16
513.814, -11, 10
513.931, 23, -43
514.048, -2, -18
514.165, -10, -13
514.283, 29, -13
514.4, -17, -1
514.517, 19, -31
514.634, 32, 16
514.751, 0, -8
514.868, 10, -28
514.985, 23, -22
515.102, -14, -4
515.219, -7, 1
515.336, -4, 6
515.453, 10, -14
515.57, -5, -8
515.687, 17, 2
515.804, -7, -32
515.921, 16, 0
516.038, 2, -8
516.155, -33, 21
516.272, 25, -44
516.389, -19, 8
516.505, 12, 6
516.622, -10, -10
516.739, -5, 3
516.856, -11, 16
516.973, 10, 7
517.089, -13, -16
517.206, 0, -5
517.323, 5, 10
517.439, -17, -2
517.556, 45, -35
517.673, 1, 9
517.789, -21, -16
517.906, -16, 1
518.022, 5, -1
518.139, 49, 0
518.255, 18, -19
518.372, 17, 3
518.489, 8, -3
518.605, -16, 20
518.722, -14, -1
518.838, 3, -1
518.954, -17, 7
519.071, 3, 1
519.187, -1, -2
519.304, 13, 2
519.42, 29, -7
519.536, 17, -2
519.653, -19, 3
519.769, -19, 7
519.885, -16, 0
520.001, -8, 20
520.118, 15, -24
520.234, 14, -13
520.35, 4, 2
520.466, 1, -14
520.583, -16, 6
520.699, 31, -13
520.815, -4, -22
520.931, 16, 6
521.047, -3, 0
521.163, -3, -29
521.279, 28, -5
521.395, 27, -15
521.511, 40, -24
521.627, 56, -4
521.743, 7, 3
521.859, -4, -24
521.975, -4, 2
522.091, -3, 49
522.207, -14, 17
522.323, 11, 12
522.439, -4, -3
522.555, -18, 22
522.67, -12, 22
522.786, -8, -12
522.902, -10, -12
523.018, 3, -21
523.133, 13, -8
523.249, 43, -17
523.365, 26, -34
523.481, 35, -17
523.596, 23, 37
523.712, -31, -26
523.828, 24, 7
523.943, -8, 1
524.059, 0, -7
524.174, -42, 22
524.29, -18, -13
524.406, 23, -8
524.521, -3, -11
524.637, 25, -11
524.752, -3, -29
524.868, 10, -18
524.983, -12, 4
525.098, -27, -5
525.214, 12, -22
525.329, -2, -13
525.445, 13, 1
525.56, 29, -6
525.675, -26, 3
525.791, 12, 4
525.906, 22, -22
526.021, 5, 6
526.137, 13, -18
526.252, -14, -7
526.367, -1, -5
526.482, 12, -15
526.598, -20, 8
526.713, -10, 1
526.828, 20, 18
526.943, 4, -10
527.058, -17, 10
527.173, 10, -5
527.288, -8, 0
527.403, -14, -1
527.518, -35, 14
527.633, 16, -8
527.748, -13, -9
527.863, 25, -45
527.978, -5, -20
528.093, 14, -26
528.208, -4, -13
528.323, 0, 5
528.438, 17, -5
528.553, -34, 16
528.668, 7, 14
528.783, 7, -17
528.897, 3, 5
529.012, 0, 1
529.127, -9, -21
529.242, -14, 5
529.356, 1, -20
529.471, 10, -21
529.586, 5, -17
529.7, 15, -6
529.815, -1, 7
529.93, 40, -20
530.044, -4, -4
530.159, -25, 20
530.274, 6, 13
530.388, 4, -1
530.503, 28, 5
530.617, 10, 2
530.732, -22, -21
530.846, 2, -8
530.961, -36, 18
531.075, 24, -30
531.19, 1, 8
531.304, -16, 11
531.418, 4, -11
531.533, -10, -15
531.647, 1, -20
531.761, 5, -17
531.876, 10, -10
531.99, -13, 0
532.104, 4, -11
532.219, -7, -11
532.333, 37, -14
532.447, 2, -2
532.561, -13, -7
532.675, 3, 4
532.79, -17, 18
532.904, 50, -9
533.018, -1, -22
533.132, 13, -6
533.246, 30, -14
533.36, -10, 22
533.474, 13, -19
533.588, 15, -11
533.702, -31, 31
533.816, 16, -11
533.93, -13, -3
534.044, -20, 8
534.158, 34, -3
534.272, -10, 19
534.386, 0, 1
534.5, -35, 6
534.614, -15, 26
534.727, 6, 0
534.841, 33, 6
534.955, 7, -20
535.069, 14, 8
535.182, 7, 1
535.296, 0, -25
535.41, -6, 1
535.524, -9, 26
535.637, 23, -2
535.751, -3, 32
535.865, -10, 26
535.978, 1, 5
536.092, -13, -11
536.205, 31, 2
536.319, 14, -13
536.433, 28, 15
536.546, -17, 18
536.66, 24, -5
536.773, -10, 6
536.887, 3, -15
537, -7, 3
537.113, 20, -30
537.227, -5, 6
537.34, -1, -17
537.454, 4, 14
537.567, -7, -1
537.68, 41, -14
537.794, 18, -20
537.907, -19, -2
538.02, 11, -5
538.133, 13, -28
538.247, 46, -33
538.36, -47, 0
538.473, -12, -9
538.586, 33, -29
538.699, -14, 14
538.813, 14, -6
538.926, -7, -36
539.039, -20, 5
539.152, -30, 7
539.265, -1, 0
539.378, 35, -29
539.491, -14, -6
539.604, -5, -33
539.717, -5, -20
539.83, -13, -2
539.943, -33, 42
540.056, 10, -10
540.169, 22, -3
540.282, -4, 5
540.394, -6, -16
540.507, -29, 19
540.62, 2, -11
540.733, 3, 0
540.846, -17, 8
540.958, -16, 24
541.071, -31, 25
541.184, -1, -11
541.297, 2, -11
541.409, 30, -3
541.522, 19, -25
541.635, -25, -1
541.747, -17, 25
541.86, -10, -5
541.973, -3, 12
542.085, 15, -18
542.198, -1, -22
542.31, -26, 29
542.423, -15, 21
542.535, 38, -5
542.648, -4, 20
542.76, -21, 34
542.873, -10, 6
542.985, -23, -4
543.097, -7, 0
543.21, 12, -7
543.322, -46, 30
543.435, -21, -16
543.547, 25, -23
543.659, -27, 1
543.771, -17, 8
543.884, 59, -22
543.996, 2, -19
544.108, -5, 4
544.22, 4, 29
544.333, -23, -13
544.445, -1, -19
544.557, -8, 5
544.669, -18, 25
544.781, 6, 3
544.893, -13, -27
545.005, 17, -7
545.117, -5, -7
545.229, -8, -15
545.341, -3, 5
545.453, -4, 0
545.565, -40, 32
545.677, -2, -17
545.789, -5, 0
545.901, 26, 9
546.013, -13, -6
546.125, 17, -31
546.237, 10, -6
546.348, 48, -21
546.46, 44, 0
546.572, -3, 13
546.684, 9, -20
546.796, -2, 17
546.907, 55, -19
547.019, 29, -10
547.131, -13, 20
547.242, 28, -46
547.354, 13, 19
547.466, 21, -21
547.577, -37, 21
547.689, 1, -9
547.8, 35, -30
547.912, 12, -20
548.023, 7, 2
548.135, 7, -22
548.247, -7, -34
548.358, -5, 18
548.469, 8, -10
548.581, -5, -31
548.692, 19, -34
548.804, -11, 2
548.915, 23, 15
549.026, 8, 12
549.138, -4, 0
549.249, -16, 31
549.36, -9, -25
549.472, 89, 22
549.583, -1, -8
549.694, -11, -38
549.805, 23, -5
549.917, -15, 13
550.028, 59, -15
550.139, -2, -1
550.25, 23, -5
550.361, 20, -23
550.472, -1, 16
550.583, 12, 6
550.694, -14, 10
550.805, 22, 9
550.916, -12, -7
551.027, -14, 3
551.138, 6, 14
551.249, 61, -16
551.36, 4, -28
551.471, -16, -23
551.582, -15, -7
551.693, -4, 10
551.804, 29, 7
551.915, 0, -21
552.025, 1, -16
552.136, -2, 4
552.247, 6, -41
552.358, 37, -23
552.469, 30, 11
552.579, 5, -1
552.69, 13, 1
552.801, 0, 13
552.911, -11, -12
553.022, 0, -16
553.133, -5, -13
553.243, 2, -6
553.354, 1, 0
553.464, -5, -3
553.575, 0, -14
553.685, 28, -17
553.796, 40, -7
553.906, 11, -18
554.017, 3, -30
554.127, 9, 0
554.238, 2, -1
554.348, 24, -27
554.458, 10, -23
554.569, 0, 1
554.679, -21, -6
554.789, 50, -34
554.9, -21, 9
555.01, 16, -8
555.12, 22, -3
555.23, 17, -5
555.341, -16, 1
555.451, 28, -8
555.561, 8, 12
555.671, -12, 13
555.781, 13, -9
555.892, 32, -31
556.002, -14, 7
556.112, -17, 22
556.222, -4, -1
556.332, 26, -15
556.442, 19, -24
556.552, 20, -4
556.662, 2, -22
556.772, 6, -4
556.882, 62, 15
556.992, -5, 12
557.101, 22, -15
557.211, 27, -53
557.321, 21, -7
557.431, -23, -6
557.541, 45, -26
557.651, -5, 27
557.76, 0, -13
557.87, -7, -10
557.98, -11, -8
558.09, 10, 2
558.199, 45, -11
558.309, 17, -39
558.419, 3, -10
558.528, 23, 19
558.638, 1, -14
558.747, 2, -8
558.857, 8, 2
558.967, 36, -19
559.076, 22, -10
559.186, -15, 3
559.295, -5, -12
559.405, 7, 7
559.514, 30, -5
559.623, 30, -6
559.733, 19, -32
559.842, 28, 0
559.952, 22, -12
560.061, 4, -2
560.17, 9, 4
560.28, 8, 13
560.389, 18, -12
560.498, -15, 5
560.607, 16, -9
560.717, -19, -7
560.826, 0, -6
560.935, 21, -33
561.044, 26, -9
561.153, 8, 29
561.263, 7, -5
561.372, 25, -3
561.481, 43, -5
561.59, 8, -2
561.699, -7, 33
561.808, 65, -11
561.917, -3, -10
562.026, -12, 33
562.135, 4, 8
562.244, -18, 18
562.353, 12, -10
562.461, -10, -12
562.57, 23, -22
562.679, 75, -8
562.788, -4, -17
562.897, 5, 10
563.006, 19, -12
563.115, 40, -7
563.223, -14, -10
563.332, 21, -9
563.441, -38, 13
563.549, 25, -15
563.658, -25, 21
563.767, -2, -10
563.875, 15, 16
563.984, -26, 20
564.093, 0, 8
564.201, 2, -6
564.31, 47, -32
564.418, 25, -25
564.527, 6, -7
564.635, 0, -21
564.744, 40, -13
564.852, 39, -4
564.961, 10, -20
565.069, 28, 14
565.177, 12, -11
565.286, 32, 12
565.394, 11, -1
565.503, 13, -21
565.611, -15, -7
565.719, 1, -12
565.827, 11, 5
565.936, 13, -23
566.044, 40, -19
566.152, 20, -17
566.26, -5, -27
566.368, 1, 8
566.477, -8, 23
566.585, 19, 2
566.693, 19, -13
566.801, 12, 6
566.909, -26, 31
567.017, 48, -35
567.125, 1, -24
567.233, 23, 24
567.341, 5, -26
567.449, 0, -9
567.557, 31, -27
567.665, 4, -12
567.773, -36, 12
567.881, 1, -5
567.989, -6, 11
568.096, -22, 8
568.204, 4, -11
568.312, 28, 12
568.42, 12, -24
568.527, 26, -5
568.635, 14, 10
568.743, 3, 2
568.851, -12, 31
568.958, 49, 3
569.066, -16, 20
569.174, 4, 11
569.281, -2, -4
569.389, 37, -18
569.496, 31, -26
569.604, 46, 16
569.711, -17, 4
569.819, -1, -7
569.926, 6, -3
570.034, -7, -11
570.141, 24, -20
570.249, -29, -7
570.356, -7, 5
570.464, 20, -23
570.571, 4, 11
570.678, -7, 21
570.786, -4, -10
570.893, 1, 2
571, -3, -19
571.107, 11, -28
571.215, -13, 4
571.322, 18, -17
571.429, -19, 29
571.536, 10, -3
571.643, 12, -4
571.751, 26, -6
571.858, 58, -24
571.965, 37, 7
572.072, -20, 20
572.179, 1, 8
572.286, 11, -5
572.393, 3, 1
572.5, -12, 10
572.607, 33, -24
572.714, 1, -8
572.821, -8, 3
572.928, 38, -29
573.035, 16, -5
573.141, 18, -36
573.248, 8, -2
573.355, 12, 14
573.462, 15, -33
573.569, 22, -16
573.675, -6, 17
573.782, -5, 13
573.889, 17, -9
573.996, 6, -5
574.102, 21, 7
574.209, 24, -17
574.316, 30, -10
574.422, -17, 15
574.529, -10, 19
574.635, 46, -26
574.742, 10, -8
574.848, 13, 12
574.955, 41, 15
575.061, 6, 11
575.168, -3, 1
575.274, 74, -27
575.381, -4, -27
575.487, 38, -9
575.594, 48, -21
575.7, 17, 1
575.806, 11, 6
575.913, 17, 16
576.019, 28, 3
576.125, 6, 8
576.231, 12, -16
576.338, -14, -5
576.444, 37, -27
576.55, -9, -2
576.656, 3, -27
576.762, 31, 12
576.869, 1, 3
576.975, 85, -27
577.081, 32, 11
577.187, 2, 23
577.293, 16, 8
577.399, 42, -13
577.505, 25, 9
577.611, -6, 14
577.717, -10, 1
577.823, 46, -1
577.929, 26, 1
578.035, 41, -2
578.141, -2, 2
578.246, 28, -3
578.352, 35, 8
578.458, 28, -23
578.564, 34, -4
578.67, 31, -5
578.775, 22, 7
578.881, 38, 2
578.987, 25, -4
579.093, 65, -3
579.198, 13, 4
579.304, 51, -70
579.409, 33, -11
579.515, 23, -10
579.621, 43, -26
579.726, 32, -22
579.832, 4, -3
579.937, 23, -29
580.043, 17, -8
580.148, 44, 2
580.254, 34, -26
580.359, 62, -16
580.465, 53, -35
580.57, 46, -4
580.675, 13, 24
580.781, 37, -2
580.886, 78, 37
580.991, 86, -33
581.097, 67, -2
581.202, 41, 4
581.307, 29, 5
581.412, 51, 17
581.518, 32, -6
581.623, 45, -13
581.728, 44, -24
581.833, 51, 9
581.938, 14, 11
582.043, 15, -16
582.148, 75, 2
582.253, 64, -19
582.359, 44, -2
582.464, 17, 0
582.569, 47, -9
582.673, 42, 4
582.779, 60, -8
582.883, 47, -24
582.988, 94, -54
583.093, 58, -20
583.198, 43, 7
583.303, 75, -27
583.408, 23, 3
583.513, 25, -15
583.617, 62, -28
583.722, 79, 2
583.827, 18, 17
583.932, 90, -35
584.036, 90, -10
584.141, 40, 18
584.246, 75, -1
584.35, 78, -14
584.455, 45, 1
584.559, 45, -6
584.664, 45, -13
584.769, 89, -28
584.873, 98, -5
584.978, 69, -3
585.082, 81, 2
585.187, 59, -9
585.291, 73, -15
585.395, 77, 0
585.5, 83, 8
585.604, 75, 16
585.709, 61, -22
585.813, 87, 6
